ID,k,Features,m,#Matches,Indices,max(dists),min(dists),med(dists),P,p-value,Sig_Hochber
25,1,3,130,9,"[1581, 1744, 1907, 9083, 2396, 8431, 5169, 5821, 5658, 8268]",7.201,4.174,6.714,1.2086130025690026e-19,1.0921637843804577e-156,True
26,1,0,130,9,"[1484, 1647, 8824, 5562, 4909, 8171, 1810, 2136, 5725, 9150]",8.347,4.328,7.422,2.400026390543449e-10,1.04129653310253e-63,True
27,1,3,130,9,"[1529, 1692, 1855, 9031, 2344, 5769, 5117, 5606, 8379, 8216]",7.867,4.804,7.322,2.0078355087326848e-20,1.748624079335855e-164,True
28,1,1,130,8,"[4477, 7739, 3988, 4314, 3784, 7535, 5170, 6852, 7882]",9.617,4.963,8.914,1.8195627288400866e-12,3.7827397268897265e-76,True
29,1,3,130,9,"[1941, 1615, 1778, 2593, 8628, 6018, 5692, 9280, 5366, 5203]",7.175,5.212,6.63,1.4506661219950953e-21,6.77781699791545e-176,True
30,1,3,130,9,"[7034, 3772, 6773, 1389, 509, 4220, 588, 820, 3333, 3530]",11.371,5.413,11.185,3.2811681852939762e-18,2.375199366159406e-142,True
31,1,0,130,8,"[6711, 8668, 5406, 3286, 2633, 6058, 2797, 2878, 6507]",7.956,5.497,6.949,6.516206582126214e-07,3.644513171767373e-26,False
32,1,0,130,9,"[3730, 7971, 4709, 9235, 3200, 3037, 5361, 8623, 4301, 7644]",7.889,5.608,7.607,7.147928946133896e-15,5.71764802727111e-109,True
33,1,0,130,9,"[3914, 7176, 2487, 7829, 2324, 3221, 8522, 4077, 5749, 8359]",7.261,5.75,7.072,1.2939870499297132e-12,2.1612969697836877e-86,True
34,1,1,130,9,"[4443, 7705, 3628, 8888, 3016, 5136, 5870, 5707, 5626, 5789]",9.502,5.933,9.345,7.18214494852429e-13,5.9973142257486325e-89,True
35,1,0,130,9,"[3586, 6848, 3912, 2822, 8938, 5839, 7827, 4361, 4565, 2414]",8.811,5.91,8.619,3.190993613995969e-11,1.7975226876148847e-72,True
36,1,2,130,9,"[1449, 8136, 4874, 2102, 8789, 5527, 4182, 2823, 3692, 7606]",11.494,5.965,7.952,3.5999576954406517e-16,6.003287215538266e-122,True
37,1,2,130,9,"[7101, 3839, 9397, 3377, 4165, 29, 1423, 4850, 264, 7427]",11.297,6.087,10.409,1.0525208947538774e-15,2.7398224003500432e-117,True
38,1,0,130,9,"[4130, 3274, 3111, 3641, 6699, 2948, 6373, 4619, 5017, 5343]",7.491,6.248,7.341,1.1648171530131048e-12,7.550795689768718e-87,True
39,1,2,130,9,"[7138, 3876, 5466, 8728, 1288, 4529, 6820, 4202, 3257, 687]",11.734,6.304,11.263,3.856989408448923e-17,1.1964639350007942e-131,True
40,1,0,130,8,"[3954, 3628, 7624, 4280, 5055, 5218, 9133, 2364, 2527]",7.306,6.573,6.986,1.358048689887278e-12,2.7185745022944103e-77,True
41,1,7,130,7,"[6972, 3710, 9237, 4689, 5974, 5343, 7951, 5769]",10.994,6.651,10.75,6.391985149113198e-26,4.5716609518020664e-175,True
42,1,1,130,9,"[1254, 9398, 7300, 6089, 2665, 1697, 3507, 441, 2002, 8720]",10.162,6.754,9.211,5.04135288471644e-18,1.7413502480309259e-140,True
43,1,0,130,8,"[7500, 4238, 2760, 6165, 4891, 3922, 7347, 7184, 3219]",9.298,7.012,9.086,5.40940944050667e-13,6.862018202260199e-81,True
44,1,11,130,9,"[7461, 4199, 7299, 7951, 555, 4688, 873, 9345, 231, 3226]",12.689,7.523,11.94,4.0607904961757144e-23,2.002262388980703e-191,True
45,1,0,130,9,"[4023, 3860, 3697, 7611, 3167, 2963, 6633, 6796, 5328, 8590]",9.029,7.082,8.865,6.2855867558760675e-12,1.5807870756974018e-79,True
46,1,6,130,9,"[6886, 3624, 1312, 617, 3328, 1414, 4576, 4795, 5064, 7838]",12.234,8.094,12.086,1.6508113030438402e-26,2.4682519437385105e-225,True
47,1,1,130,9,"[3449, 1492, 1961, 1, 545, 3215, 6874, 1614, 3072, 1818]",9.996,7.515,9.222,7.852299594479994e-17,1.4634697889032713e-128,True
48,1,0,130,9,"[1125, 8210, 4948, 8373, 2175, 8536, 5600, 5111, 2501, 5274]",8.663,7.938,8.513,1.2387621864869486e-09,1.3973007997557023e-56,True
49,1,0,130,9,"[1066, 8151, 2116, 8314, 5052, 8640, 2279, 1627, 8477, 4889]",8.562,8.092,8.488,8.533618234016427e-10,3.3631330794560616e-58,True
50,1,0,130,9,"[785, 296, 154, 5994, 8604, 5342, 2569, 1172, 9256, 1957]",9.386,8.093,8.696,4.1982488690721664e-10,2.7931571649049576e-61,True
51,1,4,130,9,"[81, 446, 925, 9387, 1466, 6975, 3712, 7725, 4891, 2118]",10.655,8.25,10.203,9.21534600819408e-22,7.253232728346557e-178,True
52,1,0,130,9,"[968, 8481, 2283, 5871, 2446, 8318, 5056, 5708, 8970, 5219]",8.599,8.291,8.5,2.58472048588921e-10,2.1854960739766938e-63,True
53,1,0,130,9,"[751, 5675, 8937, 5022, 2250, 9100, 5838, 8448, 8285, 2413]",9.478,8.407,9.153,6.405297741531282e-10,1.9090001872748254e-59,True
54,1,2,130,9,"[407, 3351, 9367, 1223, 3079, 6669, 3264, 3811, 6749, 2]",10.836,8.419,10.461,1.7160092202245744e-13,3.635894884064723e-95,True
55,1,0,130,9,"[1030, 867, 8604, 4292, 8441, 5179, 2569, 5016, 8278, 2243]",9.144,8.532,8.922,5.566991001264342e-10,4.694812548020396e-60,True
56,1,0,130,9,"[337, 3752, 4292, 826, 8645, 6607, 5383, 6035, 8085, 5964]",10.247,8.871,10.093,3.843156325634064e-12,1.1542387188817546e-81,True
57,1,3,130,6,"[1350, 3334, 6761, 3758, 3538, 615, 7817]",10.55,8.902,10.339,5.222280017009785e-15,1.4645208063772897e-76,True
58,1,2,130,7,"[651, 1203, 1081, 1944, 510, 1475, 3537, 1830]",12.035,9.234,11.348,1.0438108486872604e-21,2.311864661752474e-141,True
59,1,0,130,9,"[115, 3335, 6934, 8697, 5435, 3447, 787, 2867, 430, 5038]",11.082,9.277,10.418,1.4129451632316027e-09,5.207903477718929e-56,True
60,1,0,130,8,"[190, 373, 8773, 7549, 5511, 821, 6286, 3961, 7182]",10.497,9.422,10.078,3.50318985519579e-11,1.374915844850703e-64,True
0,4,"0,2,1,3",173,9,"[4630, 7892, 3651, 7566, 4304, 5935, 9197, 3855, 2510, 5772]",12.951,2.894,12.531,1.1651453678585586e-77,0.0,True
1,4,"0,2,1,3",173,9,"[4542, 7804, 7600, 4338, 2381, 8375, 2218, 8253, 5154, 8497]",13.434,2.948,13.25,8.827967461108207e-71,0.0,True
2,2,"0,2",173,9,"[4675, 7937, 3696, 4186, 4308, 7611, 7713, 5980, 3900, 9242]",11.721,2.236,11.11,1.0512889414861242e-42,0.0,True
3,1,0,173,9,"[5504, 8766, 2079, 2731, 6156, 8114, 4852, 3017, 6279, 6605]",10.027,1.585,9.095,8.928392285071557e-12,5.225330667439432e-78,True
4,1,0,173,9,"[5458, 8720, 2685, 6110, 2033, 6559, 6396, 4153, 2971, 4642]",10.375,1.814,9.995,5.5547704815480575e-12,4.5398588000255954e-80,True
5,1,0,173,9,"[5413, 8675, 2640, 6065, 6351, 2926, 4598, 5087, 6514, 7860]",9.816,1.871,9.694,3.479384292534841e-12,4.220900835017327e-82,True
